ID,specific_sheet_name,Year,quantity-type,quantity-value,quantity-units,FILING,FILETYPE,CIK,COMNAM,datadate,filingdate,NEG,POS,TWORDS,TONE,ACQ,LINK
285,consolidated balance sheets,2015,TOTAL ASSETS,1666232000,thousands,285,10-K,49600,EASTGROUP PROPERTIES INC,31DEC2015,17FEB2016,85,75,10083,-0.000991768,8,edgar/data/49600/0000049600-16-000047.txt
292,consolidated balance sheets,2016,Total assets,284577000,thousands,292,10-K,32166,ELECTRO RENT CORP,31MAY2016,09AUG2016,59,34,6343,-0.003941353,14,edgar/data/32166/0000032166-16-000065.txt
294,consolidated balance sheets,2015,Total assets,13421000,thousands,294,10-K,351789,ELECTRO SENSORS INC,31DEC2015,14MAR2016,18,8,1519,-0.006583278,1,edgar/data/351789/0000897101-16-002013.txt
297,consolidated balance sheets,2015,Total Assets,2455303000,thousands,297,10-K,32689,EMPIRE DISTRICT ELECTRIC CO,31DEC2015,26FEB2016,108,64,12052,-0.003650846,32,edgar/data/32689/0001047469-16-010471.txt
301,consolidated balance sheets,2015,Total Assets,14787,thousands,301,10-K,1603923,Weatherford International plc,31DEC2015,16FEB2016,229,103,8262,-0.015250545,3,edgar/data/1603923/0001603923-16-000144.txt
304,consolidated balance sheets,2016,Total assets,392188000,thousands,304,10-K,33002,"ENNIS, INC.",29FEB2016,11MAY2016,165,76,9184,-0.009690767,4,edgar/data/33002/0001193125-16-587329.txt
306,consolidated balance sheets,2016,Total assets,111821000,thousands,306,10-K,316253,ENZO BIOCHEM INC,31JUL2016,13OCT2016,145,51,8319,-0.011299435,1,edgar/data/316253/0000930413-16-008464.txt
312,consolidated balance sheets,2015,Total assets,1289915000,thousands,312,10-K,1282637,NEWMARKET CORP,31DEC2015,12FEB2016,61,82,8027,0.0026161704,2,edgar/data/1282637/0001282637-16-000028.txt
317,consolidated balance sheets,2015,TOTAL ASSETS,182866000,thousands,317,10-K,34067,DYNAMIC MATERIALS CORP,31DEC2015,11MAR2016,204,65,9372,-0.014831413,4,edgar/data/34067/0000034067-16-000072.txt
321,consolidated balance sheets,2015,TOTAL ASSETS,82479,thousands,321,10-K,753308,NEXTERA ENERGY INC,31DEC2015,22FEB2016,170,114,15921,-0.003517367,10,edgar/data/753308/0000753308-16-000337.txt
325,consolidated balance sheets,2015,Total assets,3221917000000,thousands,325,10-K,310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,31DEC2015,19FEB2016,1102,293,44183,-0.01831021,30,edgar/data/310522/0000310522-16-000453.txt
328,consolidated balance sheets,2016,Total Assets,20576,thousands,328,10-K,794367,"Macy's, Inc.",31JAN2016,30MAR2016,129,92,10102,-0.003662641,7,edgar/data/794367/0000794367-16-000221.txt
338,consolidated balance sheets,2016,Total assets,241456360,thousands,338,10-K,36369,FIRST HARTFORD CORP,30APR2016,05AUG2016,36,18,2598,-0.006928406,2,edgar/data/36369/0001003297-16-000794.txt
344,consolidated balance sheets,2015,TOTAL ASSETS,82479,thousands,344,10-K,753308,NEXTERA ENERGY INC,31DEC2015,22FEB2016,170,114,15921,-0.003517367,10,edgar/data/37634/0000753308-16-000337.txt
346,consolidated balance sheets,2016,Total assets,2885168000,thousands,346,10-K,1128928,FLOWERS FOODS INC,31JAN2016,24FEB2016,199,133,18477,-0.003572008,92,edgar/data/1128928/0001564590-16-013151.txt
354,consolidated balance sheets,2016,Total Assets,16098,thousands,354,10-K,38777,FRANKLIN RESOURCES INC,30SEP2016,14NOV2016,122,71,12801,-0.003984064,4,edgar/data/38777/0000038777-16-000609.txt
358,consolidated balance sheets,2016,Total assets,921537000,thousands,358,10-K,39648,G&K SERVICES INC,31JUL2016,26AUG2016,106,74,7818,-0.004093118,28,edgar/data/39648/0000039648-16-000043.txt
362,consolidated balance sheets,2016,Total assets,7473,thousands,362,10-K,39911,GAP INC,31JAN2016,21MAR2016,116,29,6734,-0.012919513,0,edgar/data/39911/0000039911-16-000269.txt
364,consolidated balance sheets,2015,Total assets,31997,thousands,364,10-K,40533,GENERAL DYNAMICS CORP,31DEC2015,08FEB2016,66,93,9674,0.0027909861,3,edgar/data/40533/0000040533-16-000056.txt
367,consolidated balance sheets,2016,Total assets,21712,thousands,367,10-K,40704,GENERAL MILLS INC,31MAY2016,30JUN2016,215,150,14211,-0.004573922,16,edgar/data/40704/0001193125-16-638404.txt
370,consolidated balance sheets,2015,TOTAL ASSETS,2181,thousands,370,10-K,88205,SPX CORP,31DEC2015,26FEB2016,313,112,14950,-0.013444816,0,edgar/data/88205/0000088205-16-000007.txt
376,consolidated balance sheets,2016,Total assets,11202000,thousands,376,10-K,719274,GIGA TRONICS INC,31MAR2016,07JUN2016,69,29,5469,-0.007313951,0,edgar/data/719274/0001437749-16-033427.txt
379,consolidated balance sheets,2015,Total assets,81163607,thousands,379,10-K,42316,GOLDFIELD CORP,31DEC2015,16MAR2016,60,27,5001,-0.00659868,4,edgar/data/42316/0000042316-16-000065.txt
382,consolidated balance sheets,2015,Total assets,281502000,thousands,382,10-K,1498542,"COLE REAL ESTATE INCOME STRATEGY (DAILY NAV), INC.",31DEC2015,29MAR2016,40,29,7206,-0.001526506,19,edgar/data/1498542/0001498542-16-000073.txt
385,consolidated balance sheets,2016,Total assets,143131000,thousands,385,10-K,716314,GRAHAM CORP,31MAR2016,01JUN2016,105,47,6623,-0.008757361,2,edgar/data/716314/0001564590-16-020188.txt
390,consolidated balance sheets,2016,Total assets,3153,thousands,390,10-K,43920,GREIF INC,31OCT2016,21DEC2016,258,117,14872,-0.009480904,3,edgar/data/43920/0000043920-16-000025.txt
398,consolidated balance sheets,2015,Total assets,2071327000,thousands,398,10-K,45876,HARSCO CORP,31DEC2015,26FEB2016,247,151,13800,-0.006956522,4,edgar/data/45876/0000045876-16-000095.txt
401,consolidated balance sheets,2015,Total assets,471251000,thousands,401,10-K,216085,HAVERTY FURNITURE COMPANIES INC,31DEC2015,04MAR2016,49,47,5125,-0.000390244,1,edgar/data/216085/0000216085-16-000043.txt
403,consolidated balance sheets,2015,Total assets,11790196000,thousands,403,10-K,354707,HAWAIIAN ELECTRIC INDUSTRIES INC,31DEC2015,23FEB2016,455,223,29298,-0.007918629,48,edgar/data/354707/0000354707-16-000128.txt
409,consolidated balance sheets,2016,Total assets,2039475000,thousands,409,10-K,46619,HEICO CORP,31OCT2016,15DEC2016,65,48,8539,-0.001990865,21,edgar/data/46619/0000046619-16-000162.txt
411,consolidated balance sheets,2016,"Total assets, current",772724000,thousands,411,10-K,916789,HELEN OF TROY LTD,29FEB2016,29APR2016,252,113,18835,-0.007379878,36,edgar/data/916789/0001558370-16-005055.txt
414,consolidated balance sheets,2016,Total assets,29010,thousands,414,10-K,47217,HP INC,31OCT2016,15DEC2016,222,85,12083,-0.011338244,2,edgar/data/47217/0000047217-16-000093.txt
421,consolidated balance sheets,2016,Total Assets,42549,thousands,421,10-K,354950,HOME DEPOT INC,31JAN2016,24MAR2016,123,63,7238,-0.008289583,4,edgar/data/354950/0000354950-16-000060.txt
424,consolidated balance sheets,2015,Total assets,17846000,thousands,424,10-K,741815,HOOPER HOLMES INC,31DEC2015,30MAR2016,108,76,8582,-0.003728735,29,edgar/data/741815/0000741815-16-000088.txt
435,consolidated balance sheets,2015,Total Assets,177,thousands,435,10-K,1093082,HUTTIG BUILDING PRODUCTS INC,31DEC2015,26FEB2016,65,31,3847,-0.008838056,0,edgar/data/1093082/0001564590-16-013424.txt
448,consolidated balance sheets,2015,Total assets,16738,thousands,448,10-K,1466258,Ingersoll-Rand plc,31DEC2015,12FEB2016,117,114,10707,-0.000280191,10,edgar/data/1466258/0001466258-16-000319.txt
451,consolidated balance sheets,2016,Total Assets,1782096000,thousands,451,10-K,50725,GRIFFON CORP,30SEP2016,17NOV2016,158,104,10390,-0.005197305,23,edgar/data/50725/0000050725-16-000166.txt
454,consolidated balance sheets,2015,Total assets,26173000,thousands,454,10-K,320340,INTELLIGENT SYSTEMS CORP,31DEC2015,16MAR2016,72,21,4340,-0.011751152,0,edgar/data/320340/0001437749-16-027785.txt
460,consolidated balance sheets,2016,Total assets,5653,thousands,460,10-K,808450,NAVISTAR INTERNATIONAL CORP,31OCT2016,20DEC2016,382,171,19962,-0.010570083,1,edgar/data/808450/0000808450-16-000140.txt
463,consolidated balance sheets,2015,Total Assets,346302000,thousands,463,10-K,278041,INTERNATIONAL SHIPHOLDING CORP,31DEC2015,03MAR2016,308,142,18868,-0.008797965,13,edgar/data/278041/0000278041-16-000093.txt
468,consolidated balance sheets,2015,Total assets,146957000,thousands,468,10-K,719209,ISRAMCO INC,31DEC2015,14MAR2016,148,33,9728,-0.011821546,3,edgar/data/719209/0001185185-16-003894.txt
475,consolidated balance sheets,2016,Total assets,4962432000,thousands,475,10-K,319201,KLA TENCOR CORP,30JUN2016,05AUG2016,205,81,14995,-0.008269423,18,edgar/data/319201/0000319201-16-000090.txt
479,consolidated balance sheets,2015,Total assets,1441205000,thousands,479,10-K,54381,KAMAN Corp,31DEC2015,29FEB2016,134,91,16252,-0.002645828,16,edgar/data/54381/0000054381-16-000074.txt
485,consolidated balance sheets,2016,Total Assets,1939,thousands,485,10-K,55135,KELLY SERVICES INC,31JAN2016,18FEB2016,167,81,9145,-0.009404046,3,edgar/data/55135/0000055135-16-000093.txt
488,consolidated balance sheets,2016,Total Assets,72405000,thousands,488,10-K,55529,KEWAUNEE SCIENTIFIC CORP /DE/,30APR2016,21JUL2016,36,26,4218,-0.002370792,0,edgar/data/55529/0001193125-16-653120.txt
492,consolidated balance sheets,2015,Total assets,4156266000,thousands,492,10-K,56047,KIRBY CORP,31DEC2015,22FEB2016,163,123,13937,-0.002870058,1,edgar/data/56047/0001140361-16-054260.txt
494,consolidated balance sheets,2016,Total Assets,33897,thousands,494,10-K,56873,KROGER CO,31JAN2016,29MAR2016,133,88,14804,-0.003039719,46,edgar/data/56873/0001104659-16-108277.txt
496,consolidated balance sheets,2016,Total assets,195560000,thousands,496,10-K,763532,LSI INDUSTRIES INC,30JUN2016,07SEP2016,9,0,558,-0.016129032,0,edgar/data/763532/0001437749-16-038404.txt
498,consolidated balance sheets,2016,Total assets,378083000,thousands,498,10-K,357020,Xcerra Corp,31JUL2016,16SEP2016,186,55,10456,-0.012528692,23,edgar/data/357020/0001193125-16-712292.txt
501,consolidated balance sheets,2016,Total assets,12271528000,thousands,501,10-K,707549,LAM RESEARCH CORP,30JUN2016,17AUG2016,127,59,9942,-0.00683967,15,edgar/data/707549/0000707549-16-000050.txt
511,consolidated balance sheets,2015,Total assets,35568,thousands,511,10-K,59478,LILLY ELI & CO,31DEC2015,19FEB2016,184,100,11333,-0.007411983,14,edgar/data/59478/0000059478-16-000321.txt
514,consolidated balance sheets,2015,Total assets,251937,thousands,514,10-K,59558,LINCOLN NATIONAL CORP,31DEC2015,25FEB2016,40,9,2731,-0.011351153,0,edgar/data/59558/0000059558-16-000077.txt
519,consolidated balance sheets,2015,TOTAL ASSETS,402127000,thousands,519,10-K,1017907,FIRST ACCEPTANCE CORP /DE/,31DEC2015,15MAR2016,172,73,7885,-0.012555485,14,edgar/data/1017907/0001564590-16-014836.txt
522,consolidated balance sheets,2016,Total assets,31266,thousands,522,10-K,60667,LOWES COMPANIES INC,31JAN2016,29MAR2016,108,109,8775,0.0001139601,5,edgar/data/60667/0000060667-16-000276.txt
524,consolidated balance sheets,2015,Total assets,358260000,thousands,524,10-K,60977,LYDALL INC /DE/,31DEC2015,24FEB2016,110,133,12733,0.00180633,30,edgar/data/60977/0001628280-16-011650.txt
533,consolidated balance sheets,2015,Total assets,18216,thousands,533,10-K,62709,"MARSH & MCLENNAN COMPANIES, INC.",31DEC2015,24FEB2016,97,91,10255,-0.00058508,6,edgar/data/62709/0000062709-16-000040.txt
535,consolidated balance sheets,2016,Total assets,45236000,thousands,535,10-K,749038,CONCURRENT COMPUTER CORP/DE,30JUN2016,30AUG2016,130,59,10605,-0.006694955,3,edgar/data/749038/0001144204-16-122127.txt
537,consolidated balance sheets,2015,Total Assets,6552689000,thousands,537,10-K,63276,MATTEL INC /DE/,31DEC2015,25FEB2016,44,50,5585,0.0010743062,6,edgar/data/63276/0001628280-16-011701.txt
539,consolidated balance sheets,2015,Total assets,172013000,thousands,539,10-K,319815,MAXWELL TECHNOLOGIES INC,31DEC2015,17FEB2016,146,80,9662,-0.006830884,0,edgar/data/319815/0000319815-16-000099.txt
546,consolidated balance sheets,2016,Total Assets,56563,thousands,546,10-K,927653,MCKESSON CORP,31MAR2016,05MAY2016,196,39,10810,-0.014523589,37,edgar/data/927653/0000927653-16-000020.txt
550,consolidated balance sheets,2015,Total assets,19709399,thousands,550,10-K,225628,"PASSUR Aerospace, Inc.",31OCT2015,21JAN2016,42,46,5383,0.0007430801,0,edgar/data/225628/0000909012-16-000364.txt
558,consolidated balance sheets,2016,TOTAL ASSETS,655,thousands,558,10-K,65270,METHODE ELECTRONICS INC,30APR2016,23JUN2016,142,85,10553,-0.005401308,0,edgar/data/65270/0000065270-16-000055.txt
560,consolidated balance sheets,2016,Total assets,16467260,thousands,560,10-K,66418,MEXCO ENERGY CORP,31MAR2016,29JUN2016,80,36,5758,-0.007641542,4,edgar/data/66418/0001493152-16-011127.txt
566,consolidated balance sheets,2016,Total Assets,2132101,thousands,566,10-K,716688,MICROWAVE FILTER CO INC /NY/,30SEP2016,09DEC2016,18,13,2051,-0.002437835,0,edgar/data/716688/0001493152-16-015780.txt
571,consolidated balance sheets,2016,Total Assets,1235,thousands,571,10-K,66382,MILLER HERMAN INC,31MAY2016,26JUL2016,178,158,14130,-0.001415428,14,edgar/data/66382/0000066382-16-000082.txt
583,consolidated balance sheets,2016,TOTAL ASSETS,1229758028,thousands,583,10-K,67625,MONMOUTH REAL ESTATE INVESTMENT CORP,30SEP2016,28NOV2016,89,90,15275,0.0000654664,20,edgar/data/67625/0001493152-16-015498.txt
586,consolidated balance sheets,2016,Total assets,837917000,thousands,586,10-K,68270,RUBY TUESDAY INC,31MAY2016,15AUG2016,266,109,11062,-0.014192732,1,edgar/data/68270/0001437749-16-037460.txt
589,consolidated balance sheets,2015,TOTAL ASSETS,4377,thousands,589,10-K,751652,QUESTAR CORP,31DEC2015,18FEB2016,73,41,7264,-0.004405286,14,edgar/data/68589/0000751652-16-000260.txt
593,consolidated balance sheets,2015,Total assets,22267,thousands,593,10-K,1623613,Mylan N.V.,31DEC2015,16FEB2016,246,109,20875,-0.006562874,53,edgar/data/1623613/0001623613-16-000046.txt
598,consolidated balance sheets,2015,Total assets,235540000,thousands,598,10-K,704532,NANOMETRICS INC,31DEC2015,24FEB2016,94,61,7656,-0.004310345,2,edgar/data/704532/0001564590-16-013119.txt
605,consolidated balance sheets,2015,Total assets,1220790000,thousands,605,10-K,1548621,"NPC Restaurant Holdings, LLC",31DEC2015,09MAR2016,115,57,11034,-0.00525648,20,edgar/data/1548621/0001548621-16-000028.txt
607,consolidated balance sheets,2016,Total assets,24270200000,thousands,607,10-K,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,31MAY2016,25AUG2016,353,102,25079,-0.010008374,0,edgar/data/70502/0000070502-16-000773.txt
609,consolidated balance sheets,2016,Total Assets,1025241,thousands,609,10-K,1428389,"Blox, Inc.",31MAR2016,17JUN2016,44,15,1798,-0.016129032,1,edgar/data/1428389/0001273511-16-000192.txt
613,consolidated balance sheets,2015,TOTAL ASSETS,119636328,thousands,613,10-K,71557,NEW ULM TELECOM INC,31DEC2015,15MAR2016,62,32,6821,-0.004398182,3,edgar/data/71557/0001513162-16-000749.txt
616,consolidated balance sheets,2015,Total assets,25182,thousands,616,10-K,1164727,NEWMONT MINING CORP /DE/,31DEC2015,17FEB2016,221,143,20791,-0.003751623,16,edgar/data/1164727/0001558370-16-003258.txt
619,consolidated balance sheets,2016,TOTAL ASSETS,21396,thousands,619,10-K,320187,NIKE INC,31MAY2016,21JUL2016,207,163,17934,-0.00245344,0,edgar/data/320187/0000320187-16-000336.txt
621,consolidated balance sheets,2015,Total Assets,24196,thousands,621,10-K,72207,NOBLE ENERGY INC,31DEC2015,17FEB2016,38,41,2107,0.0014238253,12,edgar/data/72207/0000072207-16-000070.txt
623,consolidated balance sheets,2016,Total assets,2422365000,thousands,623,10-K,72331,NORDSON CORP,31OCT2016,15DEC2016,123,101,10601,-0.002075276,8,edgar/data/72331/0001564590-16-030237.txt
625,consolidated balance sheets,2015,Total assets,34260,thousands,625,10-K,702165,NORFOLK SOUTHERN CORP,31DEC2015,08FEB2016,114,87,6733,-0.0040101,3,edgar/data/702165/0000702165-16-000162.txt
638,consolidated balance sheets,2015,Total assets,5278640000,thousands,638,10-K,73088,NORTHWESTERN CORP,31DEC2015,11FEB2016,83,92,10888,0.0008265981,10,edgar/data/73088/0000073088-16-000230.txt
642,consolidated balance sheets,2015,TOTAL ASSETS,43437,thousands,642,10-K,797468,OCCIDENTAL PETROLEUM CORP /DE/,31DEC2015,26FEB2016,264,136,17784,-0.007197481,4,edgar/data/797468/0000797468-16-000017.txt
644,consolidated balance sheets,2015,Total Assets,3429536000,thousands,644,10-K,73756,OCEANEERING INTERNATIONAL INC,31DEC2015,19FEB2016,95,49,7682,-0.005988024,4,edgar/data/73756/0000073756-16-000068.txt
646,consolidated balance sheets,2016,Total assets,3271862000,thousands,646,10-K,73887,Bristow Group Inc,31MAR2016,27MAY2016,391,185,20286,-0.010154787,6,edgar/data/73887/0000073887-16-000040.txt
652,consolidated balance sheets,2015,Total assets,650378000,thousands,652,10-K,712770,ONE LIBERTY PROPERTIES INC,31DEC2015,15MAR2016,59,42,6483,-0.002622243,7,edgar/data/712770/0001047469-16-011158.txt
654,consolidated balance sheets,2015,Total Assets,1820904000,thousands,654,10-K,1466593,Otter Tail Corp,31DEC2015,29FEB2016,154,98,14883,-0.003762682,7,edgar/data/1466593/0001571049-16-012346.txt
656,consolidated balance sheets,2015,Total assets,2777840000,thousands,656,10-K,75252,OWENS & MINOR INC/VA/,31DEC2015,25FEB2016,63,48,6139,-0.002443395,20,edgar/data/75252/0000075252-16-000137.txt
660,consolidated balance sheets,2015,TOTAL ASSETS,70578000,thousands,660,10-K,75340,P&F INDUSTRIES INC,31DEC2015,30MAR2016,123,42,7269,-0.011143211,8,edgar/data/75340/0001144204-16-091206.txt
665,consolidated balance sheets,2015,TOTAL ASSETS,63339,thousands,665,10-K,1004980,PG&E Corp,31DEC2015,18FEB2016,275,71,14354,-0.014212066,0,edgar/data/1004980/0001004980-16-000065.txt
669,consolidated balance sheets,2015,Total assets,5294,thousands,669,10-K,76063,PANHANDLE EASTERN PIPE LINE CO LP,31DEC2015,26FEB2016,23,13,2126,-0.004703669,5,edgar/data/76063/0000076063-16-000034.txt
671,consolidated balance sheets,2015,TOTAL ASSETS,24582565,thousands,671,10-K,76149,PARADISE INC,31DEC2015,30MAR2016,36,21,4081,-0.00367557,1,edgar/data/76149/0001144204-16-091112.txt
673,consolidated balance sheets,2015,Total assets,946,thousands,673,10-K,76282,PARK OHIO HOLDINGS CORP,31DEC2015,14MAR2016,120,70,9033,-0.00553526,15,edgar/data/76282/0000076282-16-000171.txt
684,consolidated balance sheets,2015,Total assets,2806516000,thousands,684,10-K,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,31DEC2015,26FEB2016,246,104,16635,-0.008536219,25,edgar/data/77281/0000077281-16-000093.txt
687,consolidated balance sheets,2015,TOTAL ASSETS,4042441000,thousands,687,10-K,77543,TUTOR PERINI Corp,31DEC2015,29FEB2016,82,62,6716,-0.002977963,6,edgar/data/77543/0000077543-16-000076.txt
693,consolidated balance sheets,2015,Total assets,5741038000,thousands,693,10-K,78128,AQUA AMERICA INC,31DEC2015,26FEB2016,1,0,277,-0.003610108,0,edgar/data/78128/0001562762-16-000347.txt
696,consolidated balance sheets,2016,Total Assets,10696,thousands,696,10-K,78239,PVH CORP. /DE/,31JAN2016,25MAR2016,198,95,15834,-0.006504989,37,edgar/data/78239/0000078239-16-000062.txt
702,consolidated balance sheets,2015,Total assets,6141462000,thousands,702,10-K,78814,PITNEY BOWES INC /DE/,31DEC2015,22FEB2016,171,77,9435,-0.009962904,8,edgar/data/78814/0000078814-16-000040.txt
706,consolidated balance sheets,2015,Total assets,41427816,thousands,706,10-K,1546296,"Professional Diversity Network, Inc.",31DEC2015,30MAR2016,98,68,7891,-0.0038018,28,edgar/data/1546296/0001214659-16-010553.txt
709,consolidated balance sheets,2016,Total Assets,462516000,thousands,709,10-K,80420,POWELL INDUSTRIES INC,30SEP2016,07DEC2016,132,59,7141,-0.010222658,0,edgar/data/80420/0001564590-16-029924.txt
712,consolidated balance sheets,2015,Total assets,68488697000,thousands,712,10-K,355429,PROTECTIVE LIFE CORP,31DEC2015,25FEB2016,694,278,34562,-0.01203634,47,edgar/data/355429/0001104659-16-099903.txt
718,consolidated balance sheets,2015,Total assets,12852619000,thousands,718,10-K,81100,PUGET SOUND ENERGY INC,31DEC2015,29FEB2016,114,74,14342,-0.002789011,6,edgar/data/1085392/0001085392-16-000029.txt
724,consolidated balance sheets,2016,Total assets,530790000,thousands,724,10-K,708818,"QUALITY SYSTEMS, INC",31MAR2016,25MAY2016,144,100,12709,-0.003462113,29,edgar/data/708818/0000708818-16-000091.txt
726,consolidated balance sheets,2016,Total assets,229546000,thousands,726,10-K,709283,QUANTUM CORP /DE/,31MAR2016,03JUN2016,130,60,9350,-0.007486631,0,edgar/data/709283/0001628280-16-016926.txt
728,consolidated balance sheets,2015,TOTAL ASSETS,4377,thousands,728,10-K,751652,QUESTAR CORP,31DEC2015,18FEB2016,73,41,7264,-0.004405286,14,edgar/data/751652/0000751652-16-000260.txt
733,consolidated balance sheets,2015,Total assets,196499000,thousands,733,10-K,82020,UNITED STATES LIME & MINERALS INC,31DEC2015,04MAR2016,93,40,6527,-0.008120116,4,edgar/data/82020/0001558370-16-003845.txt
735,consolidated balance sheets,2015,Total assets,29281000000,thousands,735,10-K,1047122,RAYTHEON CO/,31DEC2015,10FEB2016,277,180,27415,-0.003538209,50,edgar/data/1047122/0001047122-16-000210.txt
737,consolidated balance sheets,2016,Total Assets,4591,thousands,737,10-K,82811,REGAL BELOIT CORP,31JAN2016,02MAR2016,154,64,8269,-0.010884025,29,edgar/data/82811/0000082811-16-000124.txt
743,consolidated balance sheets,2015,Total assets,211195000,thousands,743,10-K,83402,"RESOURCE AMERICA, INC.",31DEC2015,11MAR2016,99,84,11019,-0.001361285,5,edgar/data/83402/0000083402-16-000046.txt
747,consolidated balance sheets,2016,TOTAL ASSETS,165552849,thousands,747,10-K,1069533,RGC RESOURCES INC,30SEP2016,08DEC2016,108,71,9933,-0.003724957,1,edgar/data/1069533/0001069533-16-000055.txt
754,consolidated balance sheets,2016,Total assets,3066552000,thousands,754,10-K,85535,ROYAL GOLD INC,30JUN2016,11AUG2016,77,30,7743,-0.006069999,12,edgar/data/85535/0001047469-16-014916.txt
759,consolidated balance sheets,2015,Total Assets,20439812,thousands,759,10-K,315545,"PROVECTUS BIOPHARMACEUTICALS, INC.",31DEC2015,30MAR2016,24,60,5232,0.0068807339,8,edgar/data/315545/0001193125-16-523701.txt
762,consolidated balance sheets,2016,TOTAL ASSETS,13064,thousands,762,10-K,203077,ST JUDE MEDICAL INC,31JAN2016,23FEB2016,242,92,12100,-0.012396694,36,edgar/data/203077/0000203077-16-000013.txt
773,consolidated balance sheets,2015,Total assets,963571,thousands,773,10-K,110027,LEAP TECHNOLOGY INC / DE,31DEC2015,16MAR2016,10,15,1611,0.0031036623,1,edgar/data/110027/0001567619-16-002028.txt
780,consolidated balance sheets,2015,Total assets,628740000,thousands,780,10-K,354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,31DEC2015,26FEB2016,80,72,10054,-0.000795703,39,edgar/data/354963/0001140361-16-055078.txt
788,consolidated balance sheets,2015,Total Assets,2646,thousands,788,10-K,91142,SMITH A O CORP,31DEC2015,17FEB2016,57,42,5080,-0.002952756,2,edgar/data/91142/0001193125-16-467088.txt
791,consolidated balance sheets,2016,Total assets,4486,thousands,791,10-K,91440,SNAP-ON Inc,31JAN2016,11FEB2016,178,139,14333,-0.002720994,23,edgar/data/91440/0001193125-16-459788.txt
810,consolidated balance sheets,2015,TOTAL ASSETS,230671000,thousands,810,10-K,743238,SPARTAN MOTORS INC,31DEC2015,09MAR2016,161,67,10914,-0.008612791,2,edgar/data/743238/0001437749-16-027109.txt
813,consolidated balance sheets,2015,Total assets,681064000,thousands,813,10-K,93389,STANDARD MOTOR PRODUCTS INC,31DEC2015,26FEB2016,146,72,9763,-0.007579637,14,edgar/data/93389/0001140361-16-055160.txt
816,consolidated balance sheets,2016,Total Assets,15172,thousands,816,10-K,93556,"STANLEY BLACK & DECKER, INC.",31JAN2016,19FEB2016,204,277,15120,0.0048280423,39,edgar/data/93556/0000093556-16-000051.txt
822,consolidated balance sheets,2015,Total assets,16247,thousands,822,10-K,310764,STRYKER CORP,31DEC2015,11FEB2016,92,61,6196,-0.005003228,14,edgar/data/310764/0000310764-16-000226.txt
826,consolidated balance sheets,2016,Total assets,4370,thousands,826,10-K,95521,SUPERVALU INC,29FEB2016,26APR2016,226,124,18909,-0.005394257,1,edgar/data/95521/0000095521-16-000192.txt
830,consolidated balance sheets,2015,Total assets,149021417,thousands,830,10-K,95953,SYNALLOY CORP,31DEC2015,30MAR2016,116,51,7998,-0.008127032,25,edgar/data/95953/0000095953-16-000165.txt
834,consolidated balance sheets,2016,Total assets,478478000,thousands,834,10-K,103096,TRC COMPANIES INC /DE/,30JUN2016,31AUG2016,140,87,12724,-0.004165357,29,edgar/data/103096/0001511284-16-000127.txt
838,consolidated balance sheets,2016,Total Assets,5471213,thousands,838,10-K,96699,TECHNICAL COMMUNICATIONS CORP,31OCT2016,23DEC2016,43,34,4617,-0.001949318,0,edgar/data/96699/0001144204-16-141277.txt
844,consolidated balance sheets,2015,Total Assets,432295000,thousands,844,10-K,97134,TENNANT CO,31DEC2015,29FEB2016,152,129,10478,-0.002195075,2,edgar/data/97134/0000097134-16-000055.txt
849,consolidated balance sheets,2015,Total Assets,16332,thousands,849,10-K,50104,TESORO CORP /NEW/,31DEC2015,25FEB2016,212,169,18909,-0.002274049,36,edgar/data/50104/0000050104-16-000055.txt
855,consolidated balance sheets,2015,Total assets,23330,thousands,855,10-K,1023291,Energy Future Holdings Corp /TX/,31DEC2015,01MAR2016,418,154,21429,-0.012319754,10,edgar/data/1023291/0001023291-16-000017.txt
857,consolidated balance sheets,2016,Total assets,14708,thousands,857,10-K,217346,TEXTRON INC,31JAN2016,24FEB2016,68,74,8493,0.0007064641,20,edgar/data/217346/0001104659-16-099562.txt
861,consolidated balance sheets,2016,Total assets,4990547000,thousands,861,10-K,98222,TIDEWATER INC,31MAR2016,26MAY2016,409,112,26092,-0.011382799,18,edgar/data/98222/0001564590-16-019999.txt
866,consolidated balance sheets,2016,Total assets from continuing operations,137650,thousands,866,10-K,318299,"SPARTA COMMERCIAL SERVICES, INC.",30APR2016,26AUG2016,47,13,2628,-0.012937595,3,edgar/data/318299/0001185185-16-005356.txt
869,consolidated balance sheets,2016,Total assets,1387518000,thousands,869,10-K,737758,TORO CO,31OCT2016,22DEC2016,135,104,11112,-0.002789777,7,edgar/data/737758/0001047469-16-017295.txt
871,consolidated balance sheets,2015,Total assets,3908300000,thousands,871,10-K,721683,TOTAL SYSTEM SERVICES INC,31DEC2015,25FEB2016,14,5,705,-0.012765957,0,edgar/data/721683/0001193125-16-476239.txt
875,consolidated balance sheets,2016,Total Assets,76707000,thousands,875,10-K,99302,TRANSCAT INC,31MAR2016,20JUN2016,39,37,5616,-0.000356125,11,edgar/data/99302/0001206774-16-006245.txt
